,Prolific ID,test_index,num_feats,Correct Response,test_key_resp.corr,test_key_resp.rt,test_key_resp.keys,graph_type,dims
299,667410863d71e0ac637deb22,46.0,4.0,left,0.0,1.2563,right,unstructured,odd
300,667410863d71e0ac637deb22,13.0,2.0,left,1.0,3.0717,left,unstructured,odd
301,667410863d71e0ac637deb22,10.0,1.0,left,1.0,1.9854,left,unstructured,odd
302,667410863d71e0ac637deb22,27.0,3.0,left,1.0,1.3115,left,unstructured,odd
303,667410863d71e0ac637deb22,6.0,1.0,right,1.0,1.8974,right,unstructured,odd
304,667410863d71e0ac637deb22,43.0,4.0,left,0.0,4.8272,right,unstructured,odd
305,667410863d71e0ac637deb22,35.0,3.0,right,1.0,1.6534,right,unstructured,odd
306,667410863d71e0ac637deb22,30.0,3.0,right,1.0,2.2894,right,unstructured,odd
307,667410863d71e0ac637deb22,41.0,4.0,left,0.0,2.41,right,unstructured,odd
308,667410863d71e0ac637deb22,31.0,3.0,right,0.0,1.3357,left,unstructured,odd
309,667410863d71e0ac637deb22,23.0,2.0,left,1.0,1.7572,left,unstructured,odd
310,667410863d71e0ac637deb22,4.0,1.0,right,0.0,2.3518,left,unstructured,odd
311,667410863d71e0ac637deb22,1.0,1.0,left,1.0,2.0372,left,unstructured,odd
312,667410863d71e0ac637deb22,22.0,2.0,right,1.0,1.7406,right,unstructured,odd
313,667410863d71e0ac637deb22,39.0,4.0,left,1.0,1.5189,left,unstructured,odd
314,667410863d71e0ac637deb22,17.0,2.0,right,0.0,1.8906,left,unstructured,odd
315,667410863d71e0ac637deb22,16.0,2.0,left,1.0,1.546,left,unstructured,odd
316,667410863d71e0ac637deb22,11.0,1.0,right,0.0,2.6078,left,unstructured,odd
317,667410863d71e0ac637deb22,0.0,1.0,left,1.0,3.2172,left,unstructured,odd
318,667410863d71e0ac637deb22,3.0,1.0,right,1.0,1.6187,right,unstructured,odd
319,667410863d71e0ac637deb22,26.0,3.0,right,1.0,1.4771,right,unstructured,odd
320,667410863d71e0ac637deb22,33.0,3.0,right,1.0,2.0869,right,unstructured,odd
321,667410863d71e0ac637deb22,36.0,4.0,right,1.0,2.0262,right,unstructured,odd
322,667410863d71e0ac637deb22,5.0,1.0,right,1.0,3.2216,right,unstructured,odd
323,667410863d71e0ac637deb22,42.0,4.0,left,1.0,1.4052,left,unstructured,odd
324,667410863d71e0ac637deb22,20.0,2.0,left,1.0,1.3064,left,unstructured,odd
325,667410863d71e0ac637deb22,18.0,2.0,right,1.0,2.308,right,unstructured,odd
326,667410863d71e0ac637deb22,2.0,1.0,left,1.0,1.2205,left,unstructured,odd
327,667410863d71e0ac637deb22,21.0,2.0,right,1.0,1.4591,right,unstructured,odd
328,667410863d71e0ac637deb22,25.0,3.0,left,1.0,1.3749,left,unstructured,odd
329,667410863d71e0ac637deb22,14.0,2.0,left,1.0,1.4041,left,unstructured,odd
330,667410863d71e0ac637deb22,29.0,3.0,left,1.0,1.5146,left,unstructured,odd
331,667410863d71e0ac637deb22,44.0,4.0,left,1.0,1.6547,left,unstructured,odd
332,667410863d71e0ac637deb22,32.0,3.0,left,1.0,1.0767,left,unstructured,odd
333,667410863d71e0ac637deb22,38.0,4.0,right,1.0,1.3554,right,unstructured,odd
334,667410863d71e0ac637deb22,45.0,4.0,right,0.0,1.6605,left,unstructured,odd
335,667410863d71e0ac637deb22,34.0,3.0,right,1.0,4.1358,right,unstructured,odd
336,6682edba572353c5e4e4f8c4,12.0,2.0,left,1.0,8.243,left,unstructured,odd
337,6682edba572353c5e4e4f8c4,0.0,1.0,right,1.0,5.678,right,unstructured,odd
338,6682edba572353c5e4e4f8c4,4.0,1.0,left,1.0,3.929,left,unstructured,odd
339,6682edba572353c5e4e4f8c4,37.0,4.0,left,1.0,3.082,left,unstructured,odd
340,6682edba572353c5e4e4f8c4,32.0,3.0,left,1.0,1.562,left,unstructured,odd
341,6682edba572353c5e4e4f8c4,33.0,3.0,left,1.0,1.258,left,unstructured,odd
342,6682edba572353c5e4e4f8c4,3.0,1.0,left,0.0,4.187,right,unstructured,odd
343,6682edba572353c5e4e4f8c4,18.0,2.0,left,0.0,1.822,right,unstructured,odd
344,6682edba572353c5e4e4f8c4,15.0,2.0,right,0.0,1.94,left,unstructured,odd
345,6682edba572353c5e4e4f8c4,25.0,3.0,left,1.0,3.403,left,unstructured,odd
346,6682edba572353c5e4e4f8c4,19.0,2.0,left,1.0,4.262,left,unstructured,odd
347,6682edba572353c5e4e4f8c4,5.0,1.0,left,1.0,4.775,left,unstructured,odd
348,6682edba572353c5e4e4f8c4,17.0,2.0,left,0.0,2.871,right,unstructured,odd
349,6682edba572353c5e4e4f8c4,41.0,4.0,right,1.0,3.694,right,unstructured,odd
350,6682edba572353c5e4e4f8c4,11.0,1.0,right,1.0,4.155,right,unstructured,odd
351,6682edba572353c5e4e4f8c4,16.0,2.0,left,1.0,2.885,left,unstructured,odd
352,6682edba572353c5e4e4f8c4,45.0,4.0,left,1.0,2.414,left,unstructured,odd
353,6682edba572353c5e4e4f8c4,14.0,2.0,right,1.0,5.193,right,unstructured,odd
354,6682edba572353c5e4e4f8c4,2.0,1.0,right,1.0,2.364,right,unstructured,odd
355,6682edba572353c5e4e4f8c4,30.0,3.0,right,1.0,3.221,right,unstructured,odd
356,6682edba572353c5e4e4f8c4,40.0,4.0,left,1.0,1.708,left,unstructured,odd
357,6682edba572353c5e4e4f8c4,8.0,1.0,right,0.0,5.272,left,unstructured,odd
358,6682edba572353c5e4e4f8c4,6.0,1.0,right,1.0,3.845,right,unstructured,odd
359,6682edba572353c5e4e4f8c4,7.0,1.0,right,1.0,3.898,right,unstructured,odd
360,6682edba572353c5e4e4f8c4,46.0,4.0,left,1.0,3.952,left,unstructured,odd
361,6682edba572353c5e4e4f8c4,43.0,4.0,left,1.0,1.773,left,unstructured,odd
362,6682edba572353c5e4e4f8c4,26.0,3.0,right,1.0,1.973,right,unstructured,odd
363,6682edba572353c5e4e4f8c4,27.0,3.0,right,1.0,2.047,right,unstructured,odd
364,6682edba572353c5e4e4f8c4,47.0,4.0,left,1.0,1.872,left,unstructured,odd
365,6682edba572353c5e4e4f8c4,42.0,4.0,left,1.0,1.615,left,unstructured,odd
366,6682edba572353c5e4e4f8c4,23.0,2.0,right,1.0,3.604,right,unstructured,odd
367,6682edba572353c5e4e4f8c4,20.0,2.0,left,1.0,2.871,left,unstructured,odd
368,6682edba572353c5e4e4f8c4,28.0,3.0,left,1.0,1.257,left,unstructured,odd
369,6682edba572353c5e4e4f8c4,31.0,3.0,right,1.0,1.583,right,unstructured,odd
370,6682edba572353c5e4e4f8c4,35.0,3.0,left,1.0,1.576,left,unstructured,odd
371,6682edba572353c5e4e4f8c4,1.0,1.0,left,1.0,2.637,left,unstructured,odd
372,6682edba572353c5e4e4f8c4,44.0,4.0,left,1.0,4.696,left,unstructured,odd
373,6682edba572353c5e4e4f8c4,36.0,4.0,right,1.0,1.57,right,unstructured,odd
374,6682edba572353c5e4e4f8c4,38.0,4.0,right,1.0,1.638,right,unstructured,odd
375,6682edba572353c5e4e4f8c4,13.0,2.0,left,1.0,2.057,left,unstructured,odd
376,6682edba572353c5e4e4f8c4,10.0,1.0,left,1.0,2.566,left,unstructured,odd
377,6682edba572353c5e4e4f8c4,21.0,2.0,left,1.0,1.093,left,unstructured,odd
378,6682edba572353c5e4e4f8c4,34.0,3.0,right,1.0,1.757,right,unstructured,odd
379,6682edba572353c5e4e4f8c4,39.0,4.0,right,1.0,4.073,right,unstructured,odd
380,6682edba572353c5e4e4f8c4,9.0,1.0,right,1.0,4.824,right,unstructured,odd
381,6682edba572353c5e4e4f8c4,24.0,3.0,left,1.0,4.232,left,unstructured,odd
382,6682edba572353c5e4e4f8c4,22.0,2.0,left,1.0,6.07,left,unstructured,odd
383,6682edba572353c5e4e4f8c4,29.0,3.0,right,1.0,2.375,right,unstructured,odd
384,5e14ffee6f6c63b33cf77eb3,42.0,4.0,left,1.0,1.5223,left,unstructured,odd
385,5e14ffee6f6c63b33cf77eb3,7.0,1.0,right,0.0,3.3396,left,unstructured,odd
386,5e14ffee6f6c63b33cf77eb3,38.0,4.0,left,1.0,2.0072,left,unstructured,odd
387,5e14ffee6f6c63b33cf77eb3,6.0,1.0,right,1.0,1.3875,right,unstructured,odd
388,5e14ffee6f6c63b33cf77eb3,19.0,2.0,left,1.0,1.139,left,unstructured,odd
389,5e14ffee6f6c63b33cf77eb3,45.0,4.0,left,1.0,2.1786,left,unstructured,odd
390,5e14ffee6f6c63b33cf77eb3,10.0,1.0,right,1.0,1.6467,right,unstructured,odd
391,5e14ffee6f6c63b33cf77eb3,12.0,2.0,left,1.0,1.3378,left,unstructured,odd
392,5e14ffee6f6c63b33cf77eb3,23.0,2.0,right,0.0,1.3093,left,unstructured,odd
393,5e14ffee6f6c63b33cf77eb3,24.0,3.0,right,0.0,2.1218,left,unstructured,odd
394,5e14ffee6f6c63b33cf77eb3,36.0,4.0,left,1.0,1.1829,left,unstructured,odd
395,5e14ffee6f6c63b33cf77eb3,34.0,3.0,right,1.0,1.0613,right,unstructured,odd
396,5e14ffee6f6c63b33cf77eb3,22.0,2.0,right,1.0,1.3666,right,unstructured,odd
397,5e14ffee6f6c63b33cf77eb3,26.0,3.0,left,1.0,1.4054,left,unstructured,odd
398,5e14ffee6f6c63b33cf77eb3,29.0,3.0,left,0.0,3.0506,right,unstructured,odd
399,5e14ffee6f6c63b33cf77eb3,20.0,2.0,right,1.0,1.756,right,unstructured,odd
400,5e14ffee6f6c63b33cf77eb3,16.0,2.0,right,1.0,1.2941,right,unstructured,odd
401,5e14ffee6f6c63b33cf77eb3,18.0,2.0,left,1.0,1.8416,left,unstructured,odd
402,5e14ffee6f6c63b33cf77eb3,5.0,1.0,right,1.0,2.4059,right,unstructured,odd
403,5e14ffee6f6c63b33cf77eb3,27.0,3.0,left,1.0,1.8893,left,unstructured,odd
404,5e14ffee6f6c63b33cf77eb3,40.0,4.0,left,1.0,2.6116,left,unstructured,odd
405,5e14ffee6f6c63b33cf77eb3,28.0,3.0,left,1.0,1.7318,left,unstructured,odd
406,5e14ffee6f6c63b33cf77eb3,21.0,2.0,right,1.0,1.9851,right,unstructured,odd
407,5e14ffee6f6c63b33cf77eb3,13.0,2.0,right,1.0,1.6953,right,unstructured,odd
408,5e14ffee6f6c63b33cf77eb3,30.0,3.0,left,0.0,2.2439,right,unstructured,odd
409,5e14ffee6f6c63b33cf77eb3,8.0,1.0,right,1.0,3.8528,right,unstructured,odd
410,5e14ffee6f6c63b33cf77eb3,14.0,2.0,left,1.0,3.9219,left,unstructured,odd
411,5e14ffee6f6c63b33cf77eb3,43.0,4.0,right,1.0,2.5765,right,unstructured,odd
412,5e14ffee6f6c63b33cf77eb3,25.0,3.0,right,1.0,1.4315,right,unstructured,odd
413,5e14ffee6f6c63b33cf77eb3,17.0,2.0,left,1.0,1.6742,left,unstructured,odd
414,5e14ffee6f6c63b33cf77eb3,4.0,1.0,right,1.0,1.0689,right,unstructured,odd
415,5e14ffee6f6c63b33cf77eb3,9.0,1.0,left,1.0,2.1445,left,unstructured,odd
416,5e14ffee6f6c63b33cf77eb3,1.0,1.0,right,1.0,1.6888,right,unstructured,odd
417,5e14ffee6f6c63b33cf77eb3,31.0,3.0,left,1.0,1.7987,left,unstructured,odd
418,5e14ffee6f6c63b33cf77eb3,44.0,4.0,left,1.0,1.0237,left,unstructured,odd
419,5e14ffee6f6c63b33cf77eb3,3.0,1.0,left,0.0,1.7567,right,unstructured,odd
420,5e14ffee6f6c63b33cf77eb3,0.0,1.0,right,1.0,0.9154,right,unstructured,odd
421,5e14ffee6f6c63b33cf77eb3,47.0,4.0,left,1.0,1.6019,left,unstructured,odd
422,5e14ffee6f6c63b33cf77eb3,35.0,3.0,left,1.0,0.8214,left,unstructured,odd
423,5e14ffee6f6c63b33cf77eb3,2.0,1.0,left,0.0,1.993,right,unstructured,odd
424,5e14ffee6f6c63b33cf77eb3,15.0,2.0,left,1.0,1.6064,left,unstructured,odd
425,5e14ffee6f6c63b33cf77eb3,33.0,3.0,left,1.0,0.8721,left,unstructured,odd
426,5e14ffee6f6c63b33cf77eb3,46.0,4.0,left,1.0,0.9927,left,unstructured,odd
427,5e14ffee6f6c63b33cf77eb3,32.0,3.0,right,1.0,1.3685,right,unstructured,odd
428,5e14ffee6f6c63b33cf77eb3,11.0,1.0,left,0.0,3.0081,right,unstructured,odd
429,5e14ffee6f6c63b33cf77eb3,39.0,4.0,left,1.0,1.2472,left,unstructured,odd
430,5e14ffee6f6c63b33cf77eb3,37.0,4.0,right,1.0,0.8959,right,unstructured,odd
431,5e14ffee6f6c63b33cf77eb3,41.0,4.0,right,1.0,1.2446,right,unstructured,odd
432,66744faaf566bdef7376dbe2,47.0,4.0,left,1.0,1.1488,left,unstructured,odd
433,66744faaf566bdef7376dbe2,38.0,4.0,left,1.0,0.7812,left,unstructured,odd
434,66744faaf566bdef7376dbe2,30.0,3.0,left,1.0,0.7826,left,unstructured,odd
435,66744faaf566bdef7376dbe2,13.0,2.0,right,1.0,7.5299,right,unstructured,odd
436,66744faaf566bdef7376dbe2,31.0,3.0,left,1.0,0.9734,left,unstructured,odd
437,66744faaf566bdef7376dbe2,28.0,3.0,right,1.0,3.0453,right,unstructured,odd
438,66744faaf566bdef7376dbe2,41.0,4.0,left,1.0,1.3526,left,unstructured,odd
439,66744faaf566bdef7376dbe2,18.0,2.0,left,1.0,0.7653,left,unstructured,odd
440,66744faaf566bdef7376dbe2,36.0,4.0,right,1.0,0.9412,right,unstructured,odd
441,66744faaf566bdef7376dbe2,29.0,3.0,left,1.0,0.7927,left,unstructured,odd
442,66744faaf566bdef7376dbe2,3.0,1.0,left,1.0,2.1525,left,unstructured,odd
443,66744faaf566bdef7376dbe2,9.0,1.0,left,1.0,1.0939,left,unstructured,odd
444,66744faaf566bdef7376dbe2,16.0,2.0,left,1.0,0.8985,left,unstructured,odd
445,66744faaf566bdef7376dbe2,5.0,1.0,right,1.0,0.7748,right,unstructured,odd
446,66744faaf566bdef7376dbe2,8.0,1.0,left,1.0,1.5234,left,unstructured,odd
447,66744faaf566bdef7376dbe2,43.0,4.0,left,1.0,0.6376,left,unstructured,odd
448,66744faaf566bdef7376dbe2,45.0,4.0,left,1.0,0.8093,left,unstructured,odd
449,66744faaf566bdef7376dbe2,32.0,3.0,right,1.0,1.5359,right,unstructured,odd
450,66744faaf566bdef7376dbe2,0.0,1.0,left,1.0,1.06,left,unstructured,odd
451,66744faaf566bdef7376dbe2,22.0,2.0,right,1.0,0.9284,right,unstructured,odd
452,66744faaf566bdef7376dbe2,37.0,4.0,right,1.0,0.904,right,unstructured,odd
453,66744faaf566bdef7376dbe2,14.0,2.0,right,1.0,1.0747,right,unstructured,odd
454,66744faaf566bdef7376dbe2,27.0,3.0,right,1.0,0.7905,right,unstructured,odd
455,66744faaf566bdef7376dbe2,11.0,1.0,left,1.0,1.0919,left,unstructured,odd
456,66744faaf566bdef7376dbe2,4.0,1.0,left,1.0,1.0881,left,unstructured,odd
457,66744faaf566bdef7376dbe2,24.0,3.0,right,1.0,1.3928,right,unstructured,odd
458,66744faaf566bdef7376dbe2,46.0,4.0,right,1.0,0.9554,right,unstructured,odd
459,66744faaf566bdef7376dbe2,26.0,3.0,right,1.0,0.7764,right,unstructured,odd
460,66744faaf566bdef7376dbe2,34.0,3.0,right,1.0,1.3965,right,unstructured,odd
461,66744faaf566bdef7376dbe2,33.0,3.0,left,1.0,1.8683,left,unstructured,odd
462,66744faaf566bdef7376dbe2,1.0,1.0,right,0.0,1.0375,left,unstructured,odd
463,66744faaf566bdef7376dbe2,39.0,4.0,left,1.0,0.8346,left,unstructured,odd
464,66744faaf566bdef7376dbe2,25.0,3.0,left,1.0,0.7897,left,unstructured,odd
465,66744faaf566bdef7376dbe2,6.0,1.0,left,1.0,1.2506,left,unstructured,odd
466,66744faaf566bdef7376dbe2,17.0,2.0,left,1.0,0.6418,left,unstructured,odd
467,66744faaf566bdef7376dbe2,12.0,2.0,left,1.0,0.9264,left,unstructured,odd
468,66744faaf566bdef7376dbe2,40.0,4.0,right,1.0,0.7817,right,unstructured,odd
469,66744faaf566bdef7376dbe2,35.0,3.0,left,1.0,0.623,left,unstructured,odd
470,66744faaf566bdef7376dbe2,20.0,2.0,left,1.0,0.6155,left,unstructured,odd
471,66744faaf566bdef7376dbe2,42.0,4.0,right,1.0,0.6228,right,unstructured,odd
472,66744faaf566bdef7376dbe2,23.0,2.0,left,1.0,1.2358,left,unstructured,odd
473,66744faaf566bdef7376dbe2,19.0,2.0,left,1.0,0.7636,left,unstructured,odd
474,66744faaf566bdef7376dbe2,7.0,1.0,right,1.0,1.3689,right,unstructured,odd
475,66744faaf566bdef7376dbe2,44.0,4.0,right,1.0,0.765,right,unstructured,odd
476,66744faaf566bdef7376dbe2,15.0,2.0,left,1.0,0.6261,left,unstructured,odd
477,66744faaf566bdef7376dbe2,10.0,1.0,right,1.0,1.0872,right,unstructured,odd
478,66744faaf566bdef7376dbe2,21.0,2.0,left,1.0,1.0803,left,unstructured,odd
479,66744faaf566bdef7376dbe2,2.0,1.0,left,1.0,0.9152,left,unstructured,odd
480,5e349833001ff8468fda08c6,17.0,2.0,right,1.0,2.6502,right,unstructured,odd
481,5e349833001ff8468fda08c6,36.0,4.0,left,1.0,0.7556,left,unstructured,odd
482,5e349833001ff8468fda08c6,16.0,2.0,right,1.0,1.4665,right,unstructured,odd
483,5e349833001ff8468fda08c6,13.0,2.0,right,0.0,3.7969,left,unstructured,odd
484,5e349833001ff8468fda08c6,1.0,1.0,right,1.0,3.1003,right,unstructured,odd
485,5e349833001ff8468fda08c6,39.0,4.0,right,0.0,6.6837,left,unstructured,odd
486,5e349833001ff8468fda08c6,12.0,2.0,left,0.0,4.2672,right,unstructured,odd
487,5e349833001ff8468fda08c6,31.0,3.0,right,0.0,2.9165,left,unstructured,odd
488,5e349833001ff8468fda08c6,27.0,3.0,right,0.0,1.4429,left,unstructured,odd
489,5e349833001ff8468fda08c6,46.0,4.0,left,0.0,0.9505,right,unstructured,odd
490,5e349833001ff8468fda08c6,8.0,1.0,right,0.0,1.0135,left,unstructured,odd
491,5e349833001ff8468fda08c6,35.0,3.0,left,0.0,0.7227,right,unstructured,odd
492,5e349833001ff8468fda08c6,4.0,1.0,right,0.0,0.9225,left,unstructured,odd
493,5e349833001ff8468fda08c6,42.0,4.0,right,0.0,1.2828,left,unstructured,odd
494,5e349833001ff8468fda08c6,23.0,2.0,left,0.0,0.9853,right,unstructured,odd
495,5e349833001ff8468fda08c6,32.0,3.0,left,0.0,0.9145,right,unstructured,odd
496,5e349833001ff8468fda08c6,10.0,1.0,right,0.0,1.3535,left,unstructured,odd
497,5e349833001ff8468fda08c6,37.0,4.0,left,0.0,1.0305,right,unstructured,odd
498,5e349833001ff8468fda08c6,2.0,1.0,left,0.0,0.8375,right,unstructured,odd
499,5e349833001ff8468fda08c6,29.0,3.0,right,0.0,1.0833,left,unstructured,odd
500,5e349833001ff8468fda08c6,7.0,1.0,right,1.0,4.6022,right,unstructured,odd
501,5e349833001ff8468fda08c6,20.0,2.0,right,1.0,4.2498,right,unstructured,odd
502,5e349833001ff8468fda08c6,24.0,3.0,left,0.0,2.8831,right,unstructured,odd
503,5e349833001ff8468fda08c6,44.0,4.0,left,0.0,1.0015,right,unstructured,odd
504,5e349833001ff8468fda08c6,19.0,2.0,right,0.0,4.9353,left,unstructured,odd
505,5e349833001ff8468fda08c6,3.0,1.0,left,1.0,4.3504,left,unstructured,odd
506,5e349833001ff8468fda08c6,30.0,3.0,left,0.0,1.961,right,unstructured,odd
507,5e349833001ff8468fda08c6,5.0,1.0,right,1.0,5.7166,right,unstructured,odd
508,5e349833001ff8468fda08c6,25.0,3.0,right,0.0,4.0185,left,unstructured,odd
509,5e349833001ff8468fda08c6,33.0,3.0,right,0.0,2.0984,left,unstructured,odd
510,5e349833001ff8468fda08c6,0.0,1.0,left,1.0,4.9666,left,unstructured,odd
511,5e349833001ff8468fda08c6,22.0,2.0,right,0.0,4.1692,left,unstructured,odd
512,5e349833001ff8468fda08c6,26.0,3.0,left,0.0,1.4854,right,unstructured,odd
513,5e349833001ff8468fda08c6,45.0,4.0,left,0.0,5.9643,right,unstructured,odd
514,5e349833001ff8468fda08c6,43.0,4.0,right,0.0,3.9778,left,unstructured,odd
515,5e349833001ff8468fda08c6,41.0,4.0,right,0.0,4.7175,left,unstructured,odd
516,5e349833001ff8468fda08c6,6.0,1.0,right,0.0,7.4351,left,unstructured,odd
517,5e349833001ff8468fda08c6,28.0,3.0,right,0.0,3.512,left,unstructured,odd
518,5e349833001ff8468fda08c6,34.0,3.0,right,0.0,7.562,left,unstructured,odd
519,5e349833001ff8468fda08c6,14.0,2.0,right,0.0,5.9652,left,unstructured,odd
520,5e349833001ff8468fda08c6,9.0,1.0,right,0.0,6.613,left,unstructured,odd
521,5e349833001ff8468fda08c6,11.0,1.0,right,0.0,8.0487,left,unstructured,odd
522,5e349833001ff8468fda08c6,38.0,4.0,right,1.0,8.7173,right,unstructured,odd
523,5e349833001ff8468fda08c6,18.0,2.0,right,1.0,6.3318,right,unstructured,odd
524,5e349833001ff8468fda08c6,47.0,4.0,left,1.0,7.4785,left,unstructured,odd
525,5e349833001ff8468fda08c6,40.0,4.0,right,1.0,8.8998,right,unstructured,odd
526,5e349833001ff8468fda08c6,15.0,2.0,left,1.0,6.4325,left,unstructured,odd
527,5e349833001ff8468fda08c6,21.0,2.0,left,1.0,6.4347,left,unstructured,odd
528,60d099f849987e86824eedcd,44.0,4.0,left,0.0,1.8924,right,unstructured,odd
529,60d099f849987e86824eedcd,12.0,2.0,right,1.0,2.0901,right,unstructured,odd
530,60d099f849987e86824eedcd,18.0,2.0,left,1.0,1.7382,left,unstructured,odd
531,60d099f849987e86824eedcd,6.0,1.0,left,0.0,3.2684,right,unstructured,odd
532,60d099f849987e86824eedcd,31.0,3.0,left,1.0,3.0695,left,unstructured,odd
533,60d099f849987e86824eedcd,26.0,3.0,left,1.0,5.4042,left,unstructured,odd
534,60d099f849987e86824eedcd,47.0,4.0,left,1.0,4.4093,left,unstructured,odd
535,60d099f849987e86824eedcd,0.0,1.0,left,1.0,3.261,left,unstructured,odd
536,60d099f849987e86824eedcd,32.0,3.0,right,1.0,3.2784,right,unstructured,odd
537,60d099f849987e86824eedcd,9.0,1.0,left,1.0,6.0588,left,unstructured,odd
538,60d099f849987e86824eedcd,46.0,4.0,right,0.0,5.9622,left,unstructured,odd
539,60d099f849987e86824eedcd,4.0,1.0,left,0.0,2.7347,right,unstructured,odd
540,60d099f849987e86824eedcd,5.0,1.0,right,1.0,4.2768,right,unstructured,odd
541,60d099f849987e86824eedcd,21.0,2.0,right,1.0,2.8013,right,unstructured,odd
542,60d099f849987e86824eedcd,30.0,3.0,right,1.0,2.8168,right,unstructured,odd
543,60d099f849987e86824eedcd,24.0,3.0,left,0.0,4.0654,right,unstructured,odd
544,60d099f849987e86824eedcd,15.0,2.0,left,0.0,2.1246,right,unstructured,odd
545,60d099f849987e86824eedcd,40.0,4.0,left,0.0,2.4308,right,unstructured,odd
546,60d099f849987e86824eedcd,37.0,4.0,left,0.0,2.4244,right,unstructured,odd
547,60d099f849987e86824eedcd,27.0,3.0,right,0.0,1.9568,left,unstructured,odd
548,60d099f849987e86824eedcd,1.0,1.0,right,1.0,3.9759,right,unstructured,odd
549,60d099f849987e86824eedcd,34.0,3.0,left,1.0,4.6645,left,unstructured,odd
550,60d099f849987e86824eedcd,39.0,4.0,left,1.0,3.7944,left,unstructured,odd
551,60d099f849987e86824eedcd,41.0,4.0,right,0.0,2.844,left,unstructured,odd
552,60d099f849987e86824eedcd,22.0,2.0,left,0.0,2.1688,right,unstructured,odd
553,60d099f849987e86824eedcd,10.0,1.0,right,1.0,6.2533,right,unstructured,odd
554,60d099f849987e86824eedcd,2.0,1.0,right,0.0,3.3114,left,unstructured,odd
555,60d099f849987e86824eedcd,42.0,4.0,right,1.0,4.9008,right,unstructured,odd
556,60d099f849987e86824eedcd,36.0,4.0,left,1.0,2.5464,left,unstructured,odd
557,60d099f849987e86824eedcd,8.0,1.0,right,1.0,10.7148,right,unstructured,odd
558,60d099f849987e86824eedcd,23.0,2.0,right,1.0,3.5879,right,unstructured,odd
559,60d099f849987e86824eedcd,11.0,1.0,right,1.0,5.8914,right,unstructured,odd
560,60d099f849987e86824eedcd,45.0,4.0,left,1.0,5.1667,left,unstructured,odd
561,60d099f849987e86824eedcd,35.0,3.0,right,0.0,4.761,left,unstructured,odd
562,60d099f849987e86824eedcd,28.0,3.0,left,1.0,3.8056,left,unstructured,odd
563,60d099f849987e86824eedcd,19.0,2.0,left,0.0,7.1709,right,unstructured,odd
564,60d099f849987e86824eedcd,3.0,1.0,right,1.0,1.537,right,unstructured,odd
565,60d099f849987e86824eedcd,25.0,3.0,right,1.0,5.7564,right,unstructured,odd
566,60d099f849987e86824eedcd,14.0,2.0,right,1.0,3.9949,right,unstructured,odd
567,60d099f849987e86824eedcd,16.0,2.0,right,1.0,4.489,right,unstructured,odd
568,60d099f849987e86824eedcd,17.0,2.0,right,1.0,5.7088,right,unstructured,odd
569,60d099f849987e86824eedcd,38.0,4.0,right,0.0,3.4471,left,unstructured,odd
570,60d099f849987e86824eedcd,20.0,2.0,right,1.0,4.262,right,unstructured,odd
571,60d099f849987e86824eedcd,13.0,2.0,left,0.0,5.9081,right,unstructured,odd
572,60d099f849987e86824eedcd,43.0,4.0,right,0.0,3.1244,left,unstructured,odd
573,60d099f849987e86824eedcd,7.0,1.0,left,1.0,3.4908,left,unstructured,odd
574,60d099f849987e86824eedcd,29.0,3.0,left,0.0,7.4887,right,unstructured,odd
575,60d099f849987e86824eedcd,33.0,3.0,left,0.0,2.625,right,unstructured,odd
576,627952f93c698e40248a41ae,6.0,1.0,right,1.0,8.6354,right,unstructured,odd
577,627952f93c698e40248a41ae,26.0,3.0,left,0.0,2.7956,right,unstructured,odd
578,627952f93c698e40248a41ae,45.0,4.0,left,0.0,3.0752,right,unstructured,odd
579,627952f93c698e40248a41ae,1.0,1.0,left,1.0,9.0741,left,unstructured,odd
580,627952f93c698e40248a41ae,41.0,4.0,right,0.0,7.5935,left,unstructured,odd
581,627952f93c698e40248a41ae,21.0,2.0,left,1.0,6.9894,left,unstructured,odd
582,627952f93c698e40248a41ae,42.0,4.0,left,1.0,1.5629,left,unstructured,odd
583,627952f93c698e40248a41ae,2.0,1.0,right,1.0,1.2089,right,unstructured,odd
584,627952f93c698e40248a41ae,44.0,4.0,right,1.0,1.1972,right,unstructured,odd
585,627952f93c698e40248a41ae,27.0,3.0,right,1.0,11.7135,right,unstructured,odd
586,627952f93c698e40248a41ae,19.0,2.0,left,1.0,11.8583,left,unstructured,odd
587,627952f93c698e40248a41ae,25.0,3.0,right,1.0,1.7252,right,unstructured,odd
588,627952f93c698e40248a41ae,12.0,2.0,right,1.0,1.4621,right,unstructured,odd
589,627952f93c698e40248a41ae,7.0,1.0,right,1.0,3.9751,right,unstructured,odd
590,627952f93c698e40248a41ae,20.0,2.0,left,1.0,3.5816,left,unstructured,odd
591,627952f93c698e40248a41ae,10.0,1.0,right,0.0,2.6651,left,unstructured,odd
592,627952f93c698e40248a41ae,15.0,2.0,left,1.0,4.0906,left,unstructured,odd
593,627952f93c698e40248a41ae,31.0,3.0,left,1.0,3.9739,left,unstructured,odd
594,627952f93c698e40248a41ae,32.0,3.0,left,1.0,4.8772,left,unstructured,odd
595,627952f93c698e40248a41ae,39.0,4.0,right,1.0,4.6126,right,unstructured,odd
596,627952f93c698e40248a41ae,5.0,1.0,right,1.0,7.607,right,unstructured,odd
